Home Zip/Postal,First Date Received,Last Date Received,# of Gifts,Avg. Contribution Amount,Total Amount
46765,3/21/20,4/15/24,14,$57.93,$811.02
47303,3/25/20,2/25/24,14,$32.14,$449.96
47553,12/29/18,4/27/24,14,$30.36,$425.04
47807,4/30/15,5/5/24,14,$96.79,"$1,355.06"
47978,4/22/20,4/27/24,14,$44.29,$620.06
48429,11/21/11,4/20/21,14,$22.50,$315.00
48469,7/24/18,11/28/23,14,$94.29,"$1,320.06"
48617,7/5/18,11/28/23,14,$15.00,$210.00
48813,8/1/17,4/24/24,14,$78.43,"$1,098.02"
48836,3/29/20,11/28/23,14,$38.21,$534.94
48837,12/29/18,5/13/24,14,$36.07,$504.98
49337,10/22/20,5/10/24,14,$71.07,$994.98
49650,9/23/21,11/23/23,14,$29.64,$414.96
49660,4/18/20,2/21/24,14,$63.21,$884.94
49696,6/6/06,3/30/21,14,$36.07,$504.98
50250,12/19/14,5/5/24,14,$29.64,$414.96
50438,6/13/14,5/10/21,14,$11.07,$154.98
50616,3/29/20,5/19/24,14,$24.71,$345.94
50701,12/6/19,3/26/24,14,$60.93,$853.02
51023,4/30/20,9/3/23,14,$164.64,"$2,304.96"
53115,6/6/06,4/25/24,14,$71.79,"$1,005.06"
53130,11/28/13,4/30/24,14,$64.29,$900.06
53548,8/17/10,2/22/24,14,$64.93,$909.02
53901,8/27/12,12/30/23,14,$87.51,"$1,225.14"
5602,12/23/08,5/7/24,14,$76.79,"$1,075.06"
56320,5/4/10,4/17/24,14,$78.93,"$1,105.02"
56560,3/29/20,1/24/24,14,$32.86,$460.04
58504,12/31/09,4/2/24,14,$33.21,$464.94
59068,12/21/15,4/21/24,14,$152.14,"$2,129.96"
59474,6/1/15,5/17/24,14,$19.64,$274.96
59638,4/17/20,12/22/23,14,$25.00,$350.00
60104,11/22/18,1/8/24,14,$398.21,"$5,574.94"
60406,6/19/08,4/22/24,14,$65.36,$915.04
60548,12/15/08,12/25/23,14,$100.00,"$1,400.00"
60803,10/30/16,5/7/24,14,$37.86,$530.04
6092,5/21/13,1/4/24,14,$222.86,"$3,120.04"
61603,7/13/19,3/15/24,14,$83.21,"$1,164.94"
62061,12/27/16,11/28/23,14,$326.79,"$4,575.06"
62062,4/20/17,4/26/24,14,$68.57,$959.98
63134,3/29/20,4/24/24,14,$27.86,$390.04
64079,4/10/20,4/30/24,14,$49.29,$690.06
64501,7/16/15,12/12/23,14,$20.36,$285.04
64865,6/4/15,4/30/24,14,$17.43,$244.02
65559,7/10/16,2/19/17,14,$29.64,$414.96
67117,3/14/20,5/20/24,14,$15.71,$219.94
67235,8/24/11,11/28/23,14,$18.50,$259.00
68105,2/26/09,5/20/24,14,$42.86,$600.04
68505,10/23/08,5/17/24,14,$33.93,$475.02
68801,3/29/20,4/12/24,14,$27.86,$390.04
69153,12/16/12,10/8/23,14,$17.86,$250.04
70069,7/10/13,8/10/14,14,$25.00,$350.00
7055,3/26/20,5/6/24,14,$23.21,$324.94
7082,4/9/20,5/7/24,14,$159.64,"$2,234.96"
72404,10/30/16,9/9/23,14,$51.07,$714.98
72802,12/22/15,5/4/24,14,$31.51,$441.14
73025,8/31/11,12/24/23,14,$321.23,"$4,497.22"
74134,12/21/11,5/1/24,14,$35.00,$490.00
74338,6/4/18,5/7/24,14,$20.93,$293.02
75029,12/31/20,4/22/24,14,$25.00,$350.00
75090,12/21/12,8/24/23,14,$19.00,$266.00
75163,10/26/22,12/1/23,14,$20.00,$280.00
75604,2/2/20,11/28/23,14,$27.14,$379.96
75752,12/21/20,5/3/24,14,$45.00,$630.00
75757,6/16/10,5/9/24,14,$40.00,$560.00
75951,1/16/16,2/10/24,14,$72.86,"$1,020.04"
760,6/26/20,12/25/23,14,$242.86,"$3,400.04"
76022,12/15/19,4/6/24,14,$38.57,$539.98
76241,3/16/20,5/16/21,14,$10.00,$140.00
76272,12/16/12,9/26/21,14,$19.64,$274.96
76401,6/6/13,5/11/24,14,$36.43,$510.02
76504,9/1/16,5/4/24,14,$34.71,$485.94
77023,12/22/14,3/30/23,14,$70.71,$989.94
77099,8/18/18,5/2/24,14,$38.93,$545.02
78231,8/24/11,2/14/24,14,$250.00,"$3,500.00"
78377,3/30/23,3/28/24,14,$50.14,$701.96
78575,11/24/18,12/15/23,14,$188.57,"$2,639.98"
78599,10/26/21,4/30/24,14,$19.64,$274.96
7933,11/30/20,12/24/23,14,$37.43,$524.02
7934,1/8/13,5/2/24,14,"$1,777.50","$24,885.00"
7936,12/23/06,2/19/24,14,$94.64,"$1,324.96"
79404,4/25/08,5/20/24,14,$11.43,$160.02
79415,4/30/20,5/11/24,14,$60.36,$845.04
79701,10/11/16,5/4/24,14,$62.14,$869.96
79911,12/20/18,12/18/23,14,$181.79,"$2,545.06"
8019,12/24/19,1/24/21,14,$20.00,$280.00
8030,11/6/11,9/10/23,14,$46.68,$653.52
80422,4/19/14,12/29/23,14,$146.79,"$2,055.06"
80498,10/28/12,12/18/23,14,$146.07,"$2,044.98"
80541,9/13/12,10/13/13,14,$13.57,$189.98
80640,8/2/13,5/12/24,14,$33.57,$469.98
8225,2/5/20,4/24/24,14,$68.93,$965.02
85332,11/25/12,12/16/23,14,$35.71,$499.94
8542,4/3/20,12/29/23,14,$459.29,"$6,430.06"
86322,11/25/14,1/23/24,14,$33.64,$470.96
88081,4/24/20,4/30/24,14,$11.07,$154.98
88201,3/29/20,1/12/24,14,$41.43,$580.02
90037,11/23/17,4/28/24,14,$73.57,"$1,029.98"
9180,4/13/20,1/19/24,14,$109.64,"$1,534.96"
92372,4/24/21,4/23/24,14,$53.45,$748.30
92582,3/31/15,12/15/23,14,$39.29,$550.06
93203,4/16/20,12/29/23,14,$51.86,$726.04
93210,10/29/22,5/19/24,14,$17.50,$245.00
93510,9/21/17,11/19/23,14,$12.50,$175.00
93560,5/19/20,1/1/24,14,$187.86,"$2,630.04"
94508,12/19/12,3/5/24,14,$30.36,$425.04
94933,4/3/18,6/3/19,14,$50.00,$700.00
95252,11/2/07,12/21/23,14,$107.86,"$1,510.04"
95444,12/28/17,8/30/19,14,$29.29,$410.06
95519,12/22/18,2/28/24,14,$45.57,$637.98
95650,3/31/20,8/30/23,14,$64.29,$900.06
97338,11/5/16,12/31/23,14,$50.71,$709.94
97448,11/23/16,11/28/23,14,$17.91,$250.74
97537,3/16/20,5/20/24,14,$39.29,$550.06
98340,3/29/23,12/21/23,14,$51.79,$725.06
98354,7/10/16,4/30/24,14,$32.36,$453.04
98532,5/20/10,3/27/24,14,$64.64,$904.96
LE11 4PW,5/5/23,5/21/24,14,$14.64,$204.96
10149,9/9/23,4/10/24,15,$19.10,$286.50
10507,5/10/20,12/31/23,15,$204.80,"$3,072.00"
10925,12/31/06,3/28/24,15,$48.67,$730.05
11224,12/25/09,12/28/23,15,$42.00,$630.00
1151,11/27/13,5/7/24,15,$25.20,$378.00
11766,12/23/14,11/28/23,15,$66.67,"$1,000.05"
1220,5/27/23,5/18/24,15,$14.67,$220.05
13140,7/16/15,9/12/23,15,$146.40,"$2,196.00"
1354,3/26/20,4/26/21,15,$25.33,$379.95
13739,11/23/17,5/17/24,15,$70.00,"$1,050.00"
14047,8/4/12,1/14/24,15,$55.00,$825.00
14220,2/27/14,12/21/23,15,$96.20,"$1,443.00"
14231,5/30/20,3/28/21,15,$29.87,$448.05
1436,5/29/19,11/28/23,15,$104.27,"$1,564.05"
14454,4/18/20,12/29/23,15,$84.00,"$1,260.00"
14516,4/23/18,6/23/19,15,$20.00,$300.00
14519,3/24/20,11/29/23,15,$58.33,$874.95
14883,11/26/20,5/13/24,15,$26.00,$390.00
14904,11/26/08,3/5/24,15,$32.67,$490.05
15208,8/17/14,3/1/24,15,$138.67,"$2,080.05"
1534,4/30/20,3/10/24,15,$62.33,$934.95
15428,11/21/21,6/21/22,15,$20.00,$300.00
1562,2/27/13,12/29/23,15,$43.67,$655.05
16827,8/14/07,5/1/24,15,$205.33,"$3,079.95"
17052,12/11/18,8/18/23,15,$69.20,"$1,038.00"
17339,11/19/14,4/29/24,15,$31.67,$475.05
17777,2/11/21,4/11/22,15,$50.00,$750.00
20116,12/4/19,12/29/23,15,$28.33,$424.95
20755,12/2/15,11/28/23,15,$261.67,"$3,925.05"
2111,2/10/19,12/30/23,15,$671.00,"$10,065.00"
21638,4/23/20,3/27/24,15,$259.00,"$3,885.00"
21830,4/16/19,3/30/24,15,$360.00,"$5,400.00"
22657,7/6/21,5/18/24,15,$148.00,"$2,220.00"
22720,10/23/20,5/9/24,15,$25.00,$375.00
22851,4/16/20,6/12/21,15,$25.47,$382.05
23513,12/15/15,1/30/24,15,$13.13,$196.95
24501,3/14/09,3/29/24,15,$43.67,$655.05
25213,2/21/14,10/25/23,15,$77.67,"$1,165.05"
25702,2/3/11,1/22/24,15,$6.67,$100.05
27205,1/28/17,5/17/24,15,$81.13,"$1,216.95"
2828,5/12/20,12/7/23,15,$99.67,"$1,495.05"
28539,6/10/19,5/12/24,15,$62.67,$940.05
28621,6/16/16,12/14/23,15,$46.67,$700.05
28701,12/22/12,4/25/24,15,$192.53,"$2,887.95"
29161,4/30/20,12/21/23,15,$53.33,$799.95
29530,4/30/20,12/19/23,15,$17.00,$255.00
30522,4/30/20,5/10/24,15,$28.00,$420.00
31046,12/1/20,5/3/24,15,$20.33,$304.95
32035,11/27/19,4/25/24,15,$57.67,$865.05
32351,10/26/15,4/4/24,15,$110.00,"$1,650.00"
32456,12/9/18,5/20/24,15,$85.27,"$1,279.05"
32941,4/10/20,6/10/21,15,$36.00,$540.00
33032,7/4/13,3/1/24,15,$39.33,$589.95
33540,1/14/20,5/21/24,15,$93.60,"$1,404.00"
33870,4/18/14,12/16/23,15,$35.33,$529.95
34229,11/28/09,4/2/24,15,$104.33,"$1,564.95"
34450,1/1/10,3/24/24,15,$32.67,$490.05
34660,12/14/18,4/6/24,15,$86.67,"$1,300.05"
35004,9/17/09,4/29/24,15,$81.87,"$1,228.05"
35053,12/12/06,4/27/24,15,$138.67,"$2,080.05"
35054,6/9/23,5/9/24,15,$17.00,$255.00
35761,7/6/16,4/15/24,15,$121.00,"$1,815.00"
37085,12/18/17,12/2/23,15,$75.00,"$1,125.00"
37375,8/8/14,1/19/24,15,$116.17,"$1,742.55"
37664,3/4/09,5/5/24,15,$86.33,"$1,294.95"
37914,2/15/12,4/22/24,15,$52.33,$784.95
37938,5/1/20,4/25/24,15,$104.33,"$1,564.95"
39350,12/9/12,5/18/24,15,$21.53,$322.95
400101,4/4/19,5/16/24,15,$5.77,$86.55
40165,12/29/17,3/31/24,15,$26.72,$400.80
41056,6/12/20,5/16/24,15,$74.73,"$1,120.95"
42276,12/29/09,12/4/23,15,$38.00,$570.00
43440,9/25/18,4/15/24,15,$235.10,"$3,526.50"
44119,7/3/17,5/10/24,15,$67.27,"$1,009.05"
44304,6/3/20,12/21/23,15,$7.33,$109.95
45226,6/10/13,11/7/23,15,$112.73,"$1,690.95"
45304,4/10/20,4/26/24,15,$57.67,$865.05
45417,12/27/13,4/26/24,15,$43.83,$657.45
46280,12/31/20,5/19/24,15,$61.33,$919.95
47562,3/29/20,5/11/24,15,$16.00,$240.00
48125,11/24/16,5/17/24,15,$27.00,$405.00
48146,5/2/18,5/20/24,15,$52.67,$790.05
48415,12/10/19,12/19/23,15,$38.67,$580.05
48458,10/14/12,11/13/23,15,$149.00,"$2,235.00"
48626,4/30/20,4/24/24,15,$13.67,$205.05
48734,12/31/12,11/28/23,15,$226.33,"$3,394.95"
48875,12/30/10,12/26/23,15,$115.67,"$1,735.05"
49333,4/19/19,3/4/24,15,$47.33,$709.95
49449,4/15/20,4/26/24,15,$10.00,$150.00
50035,4/13/20,5/9/24,15,$21.33,$319.95
50324,3/29/20,4/26/24,15,$24.33,$364.95
50648,4/28/20,1/1/24,15,$33.67,$505.05
50830,12/30/21,5/16/24,15,$91.00,"$1,365.00"
52748,11/19/16,5/18/24,15,$157.67,"$2,365.05"
53086,9/3/20,5/12/24,15,$191.33,"$2,869.95"
53925,11/9/19,12/21/23,15,$39.67,$595.05
5459,3/12/21,4/3/24,15,$10.20,$153.00
54770,4/9/20,4/12/24,15,$50.00,$750.00
55120,12/8/11,5/12/24,15,"$2,748.27","$41,224.05"
55429,12/25/16,5/21/24,15,$19.00,$285.00
58301,5/19/11,4/17/24,15,$45.20,$678.00
60416,11/25/20,5/10/24,15,$27.67,$415.05
60624,4/10/20,5/10/24,15,$39.67,$595.05
61084,12/21/11,11/28/23,15,$24.73,$370.95
63135,6/30/20,4/13/24,15,$75.67,"$1,135.05"
63302,12/26/09,12/27/23,15,$300.00,"$4,500.00"
64050,4/9/20,4/3/24,15,$30.67,$460.05
6480,11/22/10,12/31/23,15,$143.30,"$2,149.50"
65785,4/22/20,5/1/24,15,$40.00,$600.00
66006,3/6/19,5/9/24,15,$108.33,"$1,624.95"
6750,12/21/17,9/11/21,15,$31.33,$469.95
68333,4/23/14,4/27/24,15,$45.00,$675.00
70560,3/11/07,1/11/24,15,$133.33,"$1,999.95"
70769,1/18/12,5/9/24,15,$91.33,"$1,369.95"
70791,5/28/20,4/24/24,15,$47.33,$709.95
72116,3/31/20,1/20/24,15,$54.67,$820.05
72212,2/16/14,4/12/24,15,$144.00,"$2,160.00"
73044,4/24/18,3/29/24,15,$77.40,"$1,161.00"
73075,3/2/12,5/10/24,15,$41.33,$619.95
74080,2/28/22,1/31/24,15,$16.00,$240.00
74401,8/24/18,12/20/23,15,$85.80,"$1,287.00"
74467,4/22/15,4/9/20,15,$15.73,$235.95
7457,12/22/15,3/24/24,15,$56.00,$840.00
75057,5/31/06,4/6/24,15,$79.33,"$1,189.95"
75704,4/9/20,5/15/24,15,$47.20,$708.00
76060,12/13/11,12/28/23,15,$76.67,"$1,150.05"
76230,10/24/22,5/3/24,15,$10.00,$150.00
76537,11/14/14,5/3/24,15,$41.33,$619.95
76544,4/9/20,5/3/24,15,$73.00,"$1,095.00"
77071,2/17/10,2/7/24,15,$33.33,$499.95
77868,11/2/23,5/9/24,15,$10.00,$150.00
78244,11/10/17,2/12/24,15,$37.00,$555.00
78861,12/3/12,3/29/24,15,$27.00,$405.00
79761,4/8/14,5/31/23,15,$78.33,"$1,174.95"
8010,3/29/20,3/22/24,15,$30.33,$454.95
80925,4/17/20,5/14/24,15,$42.87,$643.05
81101,4/11/13,9/18/23,15,$28.67,$430.05
83861,3/17/23,2/16/24,15,$19.33,$289.95
84526,11/1/14,12/1/23,15,$51.67,$775.05
84606,4/16/20,5/3/24,15,$29.00,$435.00
85003,11/21/06,12/29/23,15,$154.33,"$2,314.95"
85019,1/28/17,5/13/24,15,$52.00,$780.00
85267,12/29/17,11/28/23,15,$39.93,$598.95
8533,11/20/13,4/23/24,15,$60.67,$910.05
8553,3/25/20,12/31/23,15,$443.33,"$6,649.95"
85929,12/1/16,12/30/23,15,$35.00,$525.00
86001,4/21/10,4/29/24,15,$55.33,$829.95
86005,9/4/12,1/1/24,15,$104.67,"$1,570.05"
86047,2/25/12,6/25/21,15,$22.67,$340.05
86404,12/27/13,1/5/24,15,$50.73,$760.95
88202,12/31/07,1/25/24,15,$24.67,$370.05
89533,9/19/22,9/19/23,15,$96.67,"$1,450.05"
90201,3/13/20,5/21/24,15,$46.67,$700.05
91755,11/8/19,4/15/24,15,$64.33,$964.95
92004,11/8/11,5/19/24,15,$94.67,"$1,420.05"
92091,12/30/11,4/22/24,15,$142.93,"$2,143.95"
93060,3/29/20,5/24/23,15,$88.33,"$1,324.95"
93437,3/30/14,7/5/20,15,$27.33,$409.95
93601,4/9/20,4/19/24,15,$134.73,"$2,020.95"
93644,6/5/20,5/10/24,15,$458.33,"$6,874.95"
9470,2/16/16,4/2/24,15,$108.33,"$1,624.95"
95203,7/25/13,5/2/24,15,$36.23,$543.45
95451,11/13/09,4/24/24,15,$30.00,$450.00
95662,12/14/11,11/4/23,15,$30.00,$450.00
97023,12/24/19,1/30/24,15,$963.67,"$14,455.05"
97361,4/18/20,1/27/24,15,$87.13,"$1,306.95"
97760,2/7/19,12/31/23,15,$183.87,"$2,758.05"
9777,6/17/07,12/26/23,15,$43.67,$655.05
98576,4/9/20,5/12/24,15,$54.00,$810.00
98577,4/24/20,5/8/24,15,$40.33,$604.95
A5A 0A4,2/28/21,12/22/23,15,$86.67,"$1,300.05"
V3b6g5,7/8/22,2/13/24,15,$23.33,$349.95
10004,12/1/15,12/19/23,16,$540.63,"$8,650.08"
1054,4/24/20,3/27/24,16,$140.31,"$2,244.96"
10962,11/29/07,12/10/23,16,$133.94,"$2,143.04"
10970,6/30/12,12/26/23,16,$23.28,$372.48
11507,1/21/18,4/26/24,16,$71.25,"$1,140.00"
12173,5/14/20,5/12/23,16,$50.94,$815.04
1247,8/7/20,12/3/23,16,$59.38,$950.08
12549,3/18/14,12/11/23,16,$41.25,$660.00
12845,10/26/15,5/17/24,16,$149.69,"$2,395.04"
1340,9/10/17,9/24/21,16,$20.31,$324.96
13403,11/19/08,2/15/24,16,$37.50,$600.00
13778,4/16/20,12/15/23,16,$72.50,"$1,160.00"
14120,5/8/15,11/28/23,16,$83.75,"$1,340.00"
14305,4/19/20,11/3/23,16,$61.06,$976.96
14722,4/9/20,10/25/21,16,$173.44,"$2,775.04"
1516,3/29/20,11/30/23,16,$142.81,"$2,284.96"
15419,12/27/18,12/31/23,16,$20.00,$320.00
16882,1/4/22,4/27/24,16,$321.96,"$5,151.36"
17313,3/29/20,3/7/24,16,$57.50,$920.00
17520,1/8/17,12/22/23,16,$134.69,"$2,155.04"
17815,11/7/15,2/15/24,16,$48.75,$780.00
18058,12/30/09,12/22/23,16,$48.13,$770.08
18508,5/30/13,5/10/24,16,$17.00,$272.00
18621,3/29/20,5/14/24,16,$85.94,"$1,375.04"
19809,3/29/13,3/5/24,16,$62.50,"$1,000.00"
20106,12/15/20,4/22/24,16,$51.88,$830.08
20637,5/30/10,12/24/23,16,$36.56,$584.96
20777,3/16/20,5/2/24,16,$170.00,"$2,720.00"
20875,3/29/20,1/1/22,16,$16.25,$260.00
21040,6/19/17,11/28/23,16,$25.31,$404.96
21163,3/19/18,12/30/23,16,$104.38,"$1,670.08"
21613,12/20/12,12/31/23,16,$70.38,"$1,126.08"
22974,12/14/18,12/31/23,16,$48.75,$780.00
23507,10/3/08,12/19/23,16,"$1,356.56","$21,704.96"
23707,4/24/14,5/3/24,16,$130.63,"$2,090.08"
25202,4/25/15,10/6/22,16,$10.00,$160.00
25504,5/5/10,5/20/24,16,$19.38,$310.08
27018,11/6/16,4/27/24,16,$25.00,$400.00
27357,11/24/17,5/18/24,16,$137.81,"$2,204.96"
27882,6/30/20,4/22/24,16,$22.81,$364.96
27949,11/5/10,3/24/24,16,$206.88,"$3,310.08"
27976,2/23/23,4/23/24,16,$50.00,$800.00
28594,5/5/19,12/20/23,16,$300.88,"$4,814.08"
28659,3/19/20,4/1/24,16,$47.50,$760.00
28785,3/5/07,2/4/24,16,$106.56,"$1,704.96"
2907,3/12/10,5/15/24,16,$113.12,"$1,809.92"
29303,12/13/13,3/29/24,16,$57.50,$920.00
29630,10/4/16,1/16/24,16,$64.06,"$1,024.96"
29832,5/14/20,11/22/23,16,$8.75,$140.00
30273,1/19/12,5/17/24,16,$24.13,$386.08
30507,3/12/12,4/4/23,16,$80.31,"$1,284.96"
3052,3/29/20,12/17/23,16,$99.69,"$1,595.04"
30646,3/25/20,5/3/24,16,$21.88,$350.08
31305,8/16/12,1/9/24,16,$29.06,$464.96
32860,3/22/20,11/20/22,16,$28.44,$455.04
33191,4/9/17,10/28/23,16,$25.06,$400.96
33610,12/20/13,11/27/23,16,$67.25,"$1,076.00"
34130,2/18/22,12/19/23,16,$21.38,$342.08
34277,3/17/21,7/17/22,16,$20.00,$320.00
34452,11/19/09,12/24/23,16,$49.69,$795.04
3470,4/4/22,5/18/24,16,$33.44,$535.04
35005,11/28/12,12/19/23,16,$90.94,"$1,455.04"
35211,12/15/20,4/4/24,16,$39.38,$630.08
35824,4/11/13,2/28/24,16,$67.50,"$1,080.00"
35906,12/14/21,5/18/24,16,$25.31,$404.96
36037,5/18/10,5/15/20,16,$25.00,$400.00
37022,9/20/17,5/15/24,16,$34.06,$544.96
38242,9/3/18,5/9/24,16,$47.81,$764.96
40510,11/24/20,2/19/24,16,$112.50,"$1,800.00"
41001,11/23/13,11/20/23,16,$37.50,$600.00
41094,11/4/19,5/21/24,16,$23.13,$370.08
41311,9/2/18,11/5/20,16,$21.88,$350.08
42728,5/6/20,5/12/24,16,$75.63,"$1,210.08"
43105,1/6/15,4/23/24,16,$28.13,$450.08
43449,3/29/20,5/14/24,16,$34.06,$544.96
43558,3/21/20,5/7/24,16,$113.06,"$1,808.96"
44105,12/16/18,9/23/23,16,$24.38,$390.08
44132,12/17/11,5/1/24,16,$29.69,$475.04
44714,8/15/10,12/30/23,16,$39.50,$632.00
44901,5/14/20,12/15/20,16,$10.00,$160.00
44906,12/14/13,2/12/24,16,$54.38,$870.08
45118,2/19/23,4/30/24,16,$61.60,$985.60
45248,7/28/09,3/31/24,16,$47.56,$760.96
46173,12/29/12,6/25/20,16,$149.38,"$2,390.08"
46777,12/7/14,2/15/24,16,$14.19,$227.04
46809,4/12/14,12/21/23,16,$32.19,$515.04
46975,4/15/20,12/29/23,16,$243.44,"$3,895.04"
46992,12/7/19,5/8/24,16,$23.44,$375.04
47232,1/16/17,4/16/18,16,$20.00,$320.00
48017,4/17/20,11/14/23,16,$33.44,$535.04
48026,4/16/20,11/29/23,16,$75.31,"$1,204.96"
48205,11/5/17,4/29/24,16,$27.50,$440.00
49247,4/22/20,4/23/24,16,$128.13,"$2,050.08"
49274,8/20/18,1/31/24,16,$79.69,"$1,275.04"
49286,10/31/08,3/4/24,16,$227.50,"$3,640.00"
4974,4/30/20,9/14/23,16,$19.63,$314.08
49916,8/30/19,10/17/23,16,$100.94,"$1,615.04"
50321,8/5/13,6/26/23,16,$35.94,$575.04
5055,12/21/07,5/10/24,16,$387.50,"$6,200.00"
51031,11/11/19,5/11/24,16,$26.88,$430.08
51247,4/23/20,11/8/23,16,$337.50,"$5,400.00"
53080,6/30/16,12/31/23,16,$53.13,$850.08
53098,12/3/19,4/30/24,16,$69.00,"$1,104.00"
53120,2/14/12,5/3/24,16,$65.31,"$1,044.96"
53235,12/26/18,12/30/23,16,$152.81,"$2,444.96"
54457,9/25/06,3/27/24,16,$196.88,"$3,150.08"
54701,12/16/09,11/29/23,16,$39.75,$636.00
55008,12/22/06,3/9/24,16,$115.94,"$1,855.04"
55107,6/4/19,5/2/24,16,$48.75,$780.00
55384,11/26/19,4/13/24,16,$98.00,"$1,568.00"
55744,10/23/19,5/19/24,16,$58.21,$931.36
55976,3/29/20,4/30/24,16,$61.56,$984.96
56222,12/1/20,3/1/22,16,$10.00,$160.00
56468,11/20/20,4/5/24,16,$84.94,"$1,359.04"
58474,8/11/12,5/3/24,16,$291.88,"$4,670.08"
59201,5/26/13,11/29/23,16,$112.50,"$1,800.00"
59928,3/21/20,3/29/24,16,$268.75,"$4,300.00"
60071,6/7/20,5/3/24,16,$16.62,$265.92
61071,11/20/19,5/10/24,16,$17.13,$274.08
61353,12/12/12,11/23/23,16,$14.69,$235.04
62650,12/13/16,5/17/24,16,$87.06,"$1,392.96"
62960,4/17/20,12/7/23,16,$139.69,"$2,235.04"
63740,3/14/20,5/20/24,16,$19.38,$310.08
64128,3/14/20,10/23/23,16,$48.44,$775.04
66609,12/14/21,4/29/24,16,$19.69,$315.04
6791,4/10/20,1/14/24,16,$82.81,"$1,324.96"
68113,9/3/18,8/25/21,16,$20.00,$320.00
68520,9/20/09,8/20/21,16,$14.38,$230.08
70126,8/28/06,4/25/24,16,$119.38,"$1,910.08"
70466,6/8/13,10/29/23,16,$26.94,$431.04
70586,4/26/20,10/28/23,16,$20.31,$324.96
70592,12/4/13,4/4/24,16,$55.31,$884.96
71463,12/17/13,4/1/19,16,$43.00,$688.00
71953,11/14/12,2/25/24,16,$84.13,"$1,346.08"
72364,10/22/20,5/1/24,16,$52.81,$844.96
72718,5/16/12,4/5/24,16,$39.75,$636.00
72855,4/30/18,11/29/22,16,$280.94,"$4,495.04"
72904,3/1/18,4/9/24,16,$25.63,$410.08
73115,12/5/08,3/20/24,16,$45.00,$720.00
73433,11/21/08,3/21/24,16,$7.50,$120.00
75439,2/21/20,5/21/21,16,$16.00,$256.00
75751,10/28/22,5/10/24,16,$26.25,$420.00
75965,12/16/16,3/28/24,16,$98.97,"$1,583.52"
75979,10/9/09,1/3/24,16,$17.50,$280.00
76691,12/22/08,12/15/21,16,$26.25,$420.00
77028,12/12/14,5/6/24,16,$17.81,$284.96
7801,6/17/16,5/15/24,16,$49.38,$790.08
7825,12/31/17,5/17/24,16,$657.50,"$10,520.00"
78521,5/9/08,1/13/24,16,$34.38,$550.08
7874,4/8/20,4/23/24,16,$51.88,$830.08
79108,3/25/20,5/15/24,16,$62.94,"$1,007.04"
79703,3/25/20,5/21/24,16,$44.69,$715.04
79766,9/5/19,12/31/20,16,$8.75,$140.00
79925,8/29/15,1/26/24,16,$35.00,$560.00
80118,5/23/18,12/31/23,16,$69.69,"$1,115.04"
80136,3/19/20,10/25/23,16,$13.31,$212.96
80235,4/15/17,4/26/24,16,$19.56,$312.96
81233,8/16/20,7/20/23,16,$24.06,$384.96
83644,12/6/11,2/17/24,16,$32.19,$515.04
84004,12/2/07,5/22/23,16,$66.68,"$1,066.88"
84068,4/19/20,3/26/24,16,$120.94,"$1,935.04"
84307,10/14/20,11/21/23,16,$11.13,$178.08
84317,12/29/11,1/1/24,16,$139.69,"$2,235.04"
84333,3/26/15,7/26/16,16,$15.00,$240.00
84720,11/27/18,5/8/24,16,$64.38,"$1,030.08"
85123,3/6/22,9/28/23,16,$41.56,$664.96
8535,4/9/20,12/25/23,16,$98.13,"$1,570.08"
85536,9/8/16,12/8/17,16,$25.00,$400.00
85751,3/18/17,5/4/24,16,$10.31,$164.96
8641,11/23/10,4/10/24,16,$107.81,"$1,724.96"
8738,12/24/13,1/3/24,16,$420.31,"$6,724.96"
87529,11/16/12,4/2/24,16,$36.56,$584.96
88312,6/1/06,5/3/24,16,"$10,633.75","$170,140.00"
89169,12/26/18,3/27/24,16,$21.88,$350.08
91510,10/7/13,4/23/24,16,$15.31,$244.96
92410,2/15/09,5/14/24,16,$21.50,$344.00
93434,6/10/21,4/6/24,16,$104.44,"$1,671.04"
94520,12/29/06,4/2/24,16,$86.25,"$1,380.00"
95119,11/21/09,2/16/24,16,$59.69,$955.04
95673,5/9/19,12/19/23,16,$35.00,$560.00
95838,10/17/15,5/17/24,16,$29.69,$475.04
95963,12/22/14,5/7/24,16,$35.94,$575.04
96338,12/3/19,5/9/24,16,$22.19,$355.04
97002,12/11/14,4/28/24,16,$342.19,"$5,475.04"
97055,4/16/13,11/29/23,16,$31.88,$510.08
97067,6/12/22,2/8/24,16,$44.38,$710.08
97106,4/19/20,4/25/24,16,$91.88,"$1,470.08"
97146,12/31/07,4/27/24,16,$187.81,"$3,004.96"
97707,12/14/06,1/20/24,16,$107.81,"$1,724.96"
98051,12/10/08,11/28/23,16,$106.25,"$1,700.00"
98239,4/29/07,3/9/24,16,$151.38,"$2,422.08"
98244,5/7/20,5/20/24,16,$79.06,"$1,264.96"
98418,3/22/14,5/18/22,16,$50.81,$812.96
11509,8/10/18,12/30/23,17,"$6,533.24","$111,065.08"
12946,6/18/19,6/29/23,17,$18.41,$312.97
13492,11/16/14,5/13/24,17,$58.24,$990.08
13669,4/5/14,4/6/24,17,$43.94,$746.98
13790,3/13/20,5/6/24,17,$52.94,$899.98
14611,5/1/20,5/15/24,17,$19.71,$335.07
15131,12/30/15,5/7/24,17,$77.06,"$1,310.02"
